id,name,person_name,designation
20076,"PTC India Ltd","I J Kapoor",Director
20076,"PTC India Ltd","S Balachandran",Director
20076,"PTC India Ltd","Rajiv Maheshwari","Company Secretary"
20076,"PTC India Ltd","Hemant Bhargava","Nominee (LIC)"
20076,"PTC India Ltd","Ved Kumar Jain","Independent Director"
20076,"PTC India Ltd","Dipak Chatterjee","Independent Director"
20076,"PTC India Ltd","Akhilesh Mishra","Independent Director"
20076,"PTC India Ltd","Rita Acharya",Director
20076,"PTC India Ltd","Anil Razdan","Independent Director"
20076,"PTC India Ltd","Dhirendra Swarup","Independent Director"
20076,"PTC India Ltd","Harbans Lal Bajaj","Independent Director"
20076,"PTC India Ltd","Ravi P Singh",Nominee
20099,"Petronet LNG Ltd","C S Mani","Director (Technical)"
20099,"Petronet LNG Ltd","B C Tripathi","Nominee Director GAIL"
20099,"Petronet LNG Ltd","Ashok Kumar Balyan","Managing Director & CEO"
20099,"Petronet LNG Ltd","Dominique Pelloux Prayer","Nominee (GDF International)"
20099,"Petronet LNG Ltd","R K Garg","Director (Finance)"
20099,"Petronet LNG Ltd","Tapan Ray","Nominee Director GMB"
20099,"Petronet LNG Ltd","R K Singh","Nominee Director BPCL"
20099,"Petronet LNG Ltd","G C Chaturvedi",Chairman
20099,"Petronet LNG Ltd","A M K Sinha","Nominee Director IOCL"
20099,"Petronet LNG Ltd","B C Bora",Director
20099,"Petronet LNG Ltd","K C Sharma","Company Secretary"
20099,"Petronet LNG Ltd","Sudhir Vasudeva","Nominee Director ONGC"
20185,"Essel Mining & Industries Ltd","Kumar Mangalam Birla",Chairman
20185,"Essel Mining & Industries Ltd","Rajashree Birla",Director
20185,"Essel Mining & Industries Ltd","Ravi Kastia","Managing Director"
20185,"Essel Mining & Industries Ltd","S K Daga",Director
20185,"Essel Mining & Industries Ltd","N C Shah",Director
20185,"Essel Mining & Industries Ltd","Rakhi Agarwal","Company Secretary"
20185,"Essel Mining & Industries Ltd","Ashwin Kumar Kothari",Director
20185,"Essel Mining & Industries Ltd","Manish Newar",Director
20287,"Jindal Steel & Power Ltd","Naveen Jindal","Chairman & Managing Director"
20287,"Jindal Steel & Power Ltd","Ratan Jindal",Director
20287,"Jindal Steel & Power Ltd","Vikrant Gujral","Vice Chairman & CEO"
20287,"Jindal Steel & Power Ltd","Anand Goel","Joint Managing Director"
20287,"Jindal Steel & Power Ltd","Sushil K Maroo",Director
20287,"Jindal Steel & Power Ltd","R V Shahi",Director
20287,"Jindal Steel & Power Ltd","Arun K Purwar",Director
20287,"Jindal Steel & Power Ltd","T K Sadhu","Company Secretary"
20287,"Jindal Steel & Power Ltd","Haigreve Khaitan",Director
20287,"Jindal Steel & Power Ltd","Hardip Singh wirk",Director
20287,"Jindal Steel & Power Ltd","Rahul Mehra",Director
20287,"Jindal Steel & Power Ltd","Arun Kumar","Additional Director"
20287,"Jindal Steel & Power Ltd","Inderpal S Kalra","Nominee (IDBI)"
20287,"Jindal Steel & Power Ltd","Shallu Jindal","Additional Director"
20287,"Jindal Steel & Power Ltd","M L Gupta","Addi.Direct. & Whole Time Dire"
20561,"Transport Corporation of India Ltd","S M Datta",Chairman
20561,"Transport Corporation of India Ltd","D P Agarwal","Vice Chairman & M.D."
20561,"Transport Corporation of India Ltd","O Swaminatha Reddy",Director
20561,"Transport Corporation of India Ltd","S N Agarwal",Director
20561,"Transport Corporation of India Ltd","R V Raghavan",Director
20561,"Transport Corporation of India Ltd","K S Mehta",Director
20561,"Transport Corporation of India Ltd","Vineet Agarwal","Joint Managing Director"
20561,"Transport Corporation of India Ltd","Chander Agarwal","Executive Director"
20561,"Transport Corporation of India Ltd","M P Sarawagi",Director
20561,"Transport Corporation of India Ltd","A K Bansal","Company Secretary"
20561,"Transport Corporation of India Ltd","Ashish Bharat Ram","Additional Director"
20581,"Mindtree Ltd","Subroto Bagchi",Chairman
20581,"Mindtree Ltd","Albert Hieronimus","Vice Chairman"
20581,"Mindtree Ltd","Siddhartha V G",Nominee
20581,"Mindtree Ltd","R Srinivasan",Director
20581,"Mindtree Ltd","Krishnakumar Natarajan","CEO & Managing Director"
20581,"Mindtree Ltd","S Janakiraman","Executive Director"
20581,"Mindtree Ltd","David B Yoffie",Director
20581,"Mindtree Ltd","Rajesh S Narang","Company Secretary"
20581,"Mindtree Ltd","Ramesh Ramanathan","Independent Director"
20631,"Dish TV India Ltd","Subhash Chandra",Chairman
20631,"Dish TV India Ltd","Jawahar Lal Goel","Managing Director"
20631,"Dish TV India Ltd","Ashok Kurien",Director
20631,"Dish TV India Ltd","Arun Duggal",Director
20631,"Dish TV India Ltd","Bhagwan Dass Narang",Director
20631,"Dish TV India Ltd","Pritam Singh",Director
20631,"Dish TV India Ltd","Eric Louis Zinterhofer",Director
20631,"Dish TV India Ltd","Mintoo Bhandari",Nominee
20631,"Dish TV India Ltd","Lakshmi Chand",Director
20631,"Dish TV India Ltd","Sanjay H Patel","Alternate Director"
20631,"Dish TV India Ltd","Ranjit Singh","Company Secretary"
20655,"Dishnet Wireless Ltd","Suneeta Reddy",Chairperson
20655,"Dishnet Wireless Ltd","Raghvendra Madhav",Director
20655,"Dishnet Wireless Ltd","Krishnakumar Bhojane","Company Secretary"
20655,"Dishnet Wireless Ltd","Ameen Fahad Al Shiddi",Director
20655,"Dishnet Wireless Ltd","Chan Chee Beng",Director
20655,"Dishnet Wireless Ltd","L P Agarwal",Director
20695,"Telco Construction Equipment Company Ltd","Ravi Kant",Chairman
20695,"Telco Construction Equipment Company Ltd","Y Tokugawa",Director
20695,"Telco Construction Equipment Company Ltd","K Kimura",Director
20695,"Telco Construction Equipment Company Ltd","R Sinha","Managing Director"
20695,"Telco Construction Equipment Company Ltd","K C Mehra",Director
20695,"Telco Construction Equipment Company Ltd","P M Telang",Director
20695,"Telco Construction Equipment Company Ltd","M Mori",Director
20695,"Telco Construction Equipment Company Ltd","H Shibata","Alternate Director"
20695,"Telco Construction Equipment Company Ltd","M Narao","Alternate Director"
20695,"Telco Construction Equipment Company Ltd","H Isshiki","Alternate Director"
20695,"Telco Construction Equipment Company Ltd","A Azhagesan","Company Secretary"
20696,"Adani Wilmar Ltd","Gautam S Adani",Chairman
20696,"Adani Wilmar Ltd","Pranav V Adani","Managing Director"
20696,"Adani Wilmar Ltd","Rajesh S Adani",Director
20696,"Adani Wilmar Ltd","Teo Kim Yong",Director
20696,"Adani Wilmar Ltd","Kuok Khoon Hong","Alternate Director"
20696,"Adani Wilmar Ltd","Martua Sitorus","Alternate Director"
20696,"Adani Wilmar Ltd","Darshil Lakhia","Company Secretary"
20703,"Indraprastha Gas Ltd","S Venkatraman","Chairman & Additional Director"
20703,"Indraprastha Gas Ltd","Manmohan Singh","Director (Commercial)"
20703,"Indraprastha Gas Ltd","K K Gupta",Director
20703,"Indraprastha Gas Ltd","S S Rao",Director
20703,"Indraprastha Gas Ltd","V Ranganathan",Director
20703,"Indraprastha Gas Ltd","S K Jain","Company Secretary"
20703,"Indraprastha Gas Ltd","M Ravindran","Managing Director"
20703,"Indraprastha Gas Ltd","R Chandra Mohan","Additional Director"
20883,"Cadila Healthcare Ltd","Pankaj R Patel","Chairman & Managing Director"
20883,"Cadila Healthcare Ltd","Sharvil P Patel","Deputy Managing Director"
20883,"Cadila Healthcare Ltd","Mukesh M Patel",Director
20883,"Cadila Healthcare Ltd","H Dhanrajgir",Director
20883,"Cadila Healthcare Ltd","A S Diwanji",Director
20883,"Cadila Healthcare Ltd","Upen H Shah","Company Secretary"
20883,"Cadila Healthcare Ltd","Nitin Raojibhai Desai",Director
20944,"Alstom Projects India Ltd","Sunand Sharma",Chairman
20944,"Alstom Projects India Ltd","S M Momaya","Whole Time Director & CFO"
20944,"Alstom Projects India Ltd","K Vasudevan",Director
20944,"Alstom Projects India Ltd","A K Thiagarajan",Director
20944,"Alstom Projects India Ltd","Uddesh Kohli",Director
20944,"Alstom Projects India Ltd","Dominique Pouliquen",Director
20944,"Alstom Projects India Ltd","Francois Carpentier","Vice Chairman & M.D."
20944,"Alstom Projects India Ltd","Pradeepta Kumar Puhan","Company Secretary"
20946,"SPS Steels Rolling Mills Ltd","Bipin Kumar Vohra",Chairman
20946,"SPS Steels Rolling Mills Ltd","Arjun Kumar Santhalia","Managing Director"
20946,"SPS Steels Rolling Mills Ltd","Prabir Chakravarti",Director
20946,"SPS Steels Rolling Mills Ltd","P C Sen",Director
20946,"SPS Steels Rolling Mills Ltd","Kunal Kanti Ghosh",Director
20946,"SPS Steels Rolling Mills Ltd","Raja Ram Saraf",Director
20946,"SPS Steels Rolling Mills Ltd","Ashoke Kumar Chatterjee",Director
20946,"SPS Steels Rolling Mills Ltd","Swapan Kumar Bagchi","Nominee (IDBI)"
21214,"Tata Teleservices (Maharashtra) Ltd","Nadir Godrej",Director
21214,"Tata Teleservices (Maharashtra) Ltd","Ashok Jhunjhunwala",Director
21214,"Tata Teleservices (Maharashtra) Ltd","N S Ramachandran",Director
21214,"Tata Teleservices (Maharashtra) Ltd","S Ramadorai",Director
21214,"Tata Teleservices (Maharashtra) Ltd","Amal Ganguly",Director
21214,"Tata Teleservices (Maharashtra) Ltd","Kishor A Chaukar",Chairman
21214,"Tata Teleservices (Maharashtra) Ltd","D T Joseph",Director
21214,"Tata Teleservices (Maharashtra) Ltd","Madhav Joshi","Company Secretary"
21214,"Tata Teleservices (Maharashtra) Ltd","N Srinath","Managing Director"
21214,"Tata Teleservices (Maharashtra) Ltd","Koji Ono",Director
21241,"National Stock Exchange Of India Ltd","S B Mathur",Director(Shareholders)
21241,"National Stock Exchange Of India Ltd","C Achuthan",Director
21241,"National Stock Exchange Of India Ltd","Anjan Barua",Director(Shareholders)
21241,"National Stock Exchange Of India Ltd","A P Kurian",Director
21241,"National Stock Exchange Of India Ltd","Rajiv B Lall",Director(Shareholders)
21241,"National Stock Exchange Of India Ltd","Y H Malegam",Director
21241,"National Stock Exchange Of India Ltd","K R S Murthy",Director
21241,"National Stock Exchange Of India Ltd","R H Patil",Director
21241,"National Stock Exchange Of India Ltd","Bhagyam Ramani",Director(Shareholders)
21241,"National Stock Exchange Of India Ltd","V A Sastry",Director
21241,"National Stock Exchange Of India Ltd","Ravi Narain","Managing Director"
21241,"National Stock Exchange Of India Ltd","Chitra Ramkrishna","Joint Managing Director"
21241,"National Stock Exchange Of India Ltd","J Ravichandran","Director & Company Secretary"
21241,"National Stock Exchange Of India Ltd","Vijay L Kelkar",Chairman
21241,"National Stock Exchange Of India Ltd","S B Mainak",Director(Shareholders)
21241,"National Stock Exchange Of India Ltd","Deepak Satwalekar",Director
21241,"National Stock Exchange Of India Ltd","Ranjana Kumar",Director
21281,"Adani Ports & Special Economic Zone Ltd","Gautam S Adani","Chairman and MD & CEO"
21281,"Adani Ports & Special Economic Zone Ltd","Rajesh S Adani",Director
21281,"Adani Ports & Special Economic Zone Ltd","Malay Mahadevia","Whole-time Director"
21281,"Adani Ports & Special Economic Zone Ltd","Rajeeva Ranjan Sinha","Whole-time Director"
21281,"Adani Ports & Special Economic Zone Ltd","K N Venkatasubramanian",Director
21281,"Adani Ports & Special Economic Zone Ltd","S Venkiteswaran",Director
21281,"Adani Ports & Special Economic Zone Ltd","Arun Duggal",Director
21281,"Adani Ports & Special Economic Zone Ltd","D T Joseph",Director
21281,"Adani Ports & Special Economic Zone Ltd","Dipti Shah","Company Secretary"
21281,"Adani Ports & Special Economic Zone Ltd","Pankaj Kumar","Nominee Director GMB"
21281,"Adani Ports & Special Economic Zone Ltd","G Raghuram","Non-Exec. & Independent Dir."
21331,"Sterlite Technologies Ltd","Anil Agarwal",Chairman
21331,"Sterlite Technologies Ltd","Arun Todarwal",Director
21331,"Sterlite Technologies Ltd","A R Narayanaswamy",Director
21331,"Sterlite Technologies Ltd","Haigreve Khaitan",Director
21331,"Sterlite Technologies Ltd","Pravin Agarwal","Whole-time Director"
21331,"Sterlite Technologies Ltd","Anand Agarwal","Whole Time Director & CEO"
21331,"Sterlite Technologies Ltd","Sandeep Deshmukh","Company Secretary"
21351,"Prithvi Information Solutions Ltd","Madhavi Vuppalapati","Chairperson & Whole Time Direc"
21351,"Prithvi Information Solutions Ltd","S Lalith Prasad",Director
21351,"Prithvi Information Solutions Ltd","Satyapal Narang",Director
21351,"Prithvi Information Solutions Ltd","Satish Kumar Vuppalapati","Managing Director"
21351,"Prithvi Information Solutions Ltd","Prithpal Singh",Director
21351,"Prithvi Information Solutions Ltd","Malleswara Durga Prasad","Company Secretary"
21953,"Lanco Infratech Ltd","L Madhusudhan Rao","Executive Chairman"
21953,"Lanco Infratech Ltd","G Bhaskara Rao","Executive Vice Chairman"
21953,"Lanco Infratech Ltd","L Sridhar","Vice Chairman"
21953,"Lanco Infratech Ltd","G Venkatesh Babu","Managing Director"
21953,"Lanco Infratech Ltd","Pamidi Kotaiah",Director
21953,"Lanco Infratech Ltd","P Abraham",Director
21953,"Lanco Infratech Ltd","Uddesh Kumar Kohli",Director
21953,"Lanco Infratech Ltd","B Vasanthan",Director
21953,"Lanco Infratech Ltd","C Krishnakumar","Company Secretary"
21953,"Lanco Infratech Ltd","S C Manocha","Whole-time Director"
21953,"Lanco Infratech Ltd","R Krishnamoorthy","Additional Director"
21960,"Godrej Consumer Products Ltd","Adi Godrej","Chairman & Wholetime Director"
21960,"Godrej Consumer Products Ltd","Jamshyd Godrej",Director
21960,"Godrej Consumer Products Ltd","Nadir Godrej",Director
21960,"Godrej Consumer Products Ltd","Bala Balachandran",Director
21960,"Godrej Consumer Products Ltd","Bharat Doshi",Director
21960,"Godrej Consumer Products Ltd","Aman Mehta",Director
21960,"Godrej Consumer Products Ltd","P Ganesh","Company Secretary"
21960,"Godrej Consumer Products Ltd","A Mahendran","Managing Director"
21960,"Godrej Consumer Products Ltd","Omkar Goswami",Director
21960,"Godrej Consumer Products Ltd","D Shivakumar",Director
21960,"Godrej Consumer Products Ltd","Tanya Arvind Dubash",Director
21960,"Godrej Consumer Products Ltd","Nisa Adi Godrej",Director
21960,"Godrej Consumer Products Ltd","Narendra Ambwani",Director
22008,"Bharat Sanchar Nigam Ltd","R K Upadhyay","Chairman & Managing Director"
22008,"Bharat Sanchar Nigam Ltd","Geeta Rau","Director (Finance)"
22008,"Bharat Sanchar Nigam Ltd","R K Agarwal",Director
22054,"Western Electricity Supply Co of Orissa Ltd","C J Venugopal",Director
22054,"Western Electricity Supply Co of Orissa Ltd","V K Sood","Managing Director"
22054,"Western Electricity Supply Co of Orissa Ltd","U K Panda",Director
22054,"Western Electricity Supply Co of Orissa Ltd","A C Malik",Director
22054,"Western Electricity Supply Co of Orissa Ltd","K Sridhar",Director
22054,"Western Electricity Supply Co of Orissa Ltd","D R Sukhatankar",Director
22054,"Western Electricity Supply Co of Orissa Ltd","K D Kulkarni",Director
22054,"Western Electricity Supply Co of Orissa Ltd","Bhuvanesh Abheymal Mehta",Director
22137,"Sadbhav Engineering Ltd","Vishnubhai M Patel","Chairman & Managing Director"
22137,"Sadbhav Engineering Ltd","Shashin V Patel","Joint Managing Director"
22137,"Sadbhav Engineering Ltd","Girish N Patel","Executive Director"
22137,"Sadbhav Engineering Ltd","Nitin R Patel","Executive Director"
22137,"Sadbhav Engineering Ltd","Pravinkumar M Ganatra",Director
22137,"Sadbhav Engineering Ltd","Amarsinh J Vaghela",Director
22137,"Sadbhav Engineering Ltd","Sandip V Patel",Director
22137,"Sadbhav Engineering Ltd","Atul N Ruparel",Director
22137,"Sadbhav Engineering Ltd","Vijay Kalyani","Company Secretary"
22197,"Soma Enterprise Ltd","Rajendra Prasad Maganti","Chairman & Managing Director"
22197,"Soma Enterprise Ltd","Ankineedu Maganti",Director
22197,"Soma Enterprise Ltd","S Jogarao","Company Secretary"
22197,"Soma Enterprise Ltd","Avinash N Bhossis","Joint Managing Director"
22197,"Soma Enterprise Ltd","Rama Sita Bhuvaneswari Devi",Director
22221,"PEC Ltd","A K Mirchandani","Chairman & Managing Director"
22221,"PEC Ltd","Rajiv Chaturvedi","Whole-time Director"
22221,"PEC Ltd","Ravi Kumar","Whole-time Director"
22221,"PEC Ltd","Aditi Das Rout",Director
22221,"PEC Ltd","Amrit Raj",Director
22221,"PEC Ltd","Ashok Kumar","Company Secretary"
22241,"Dalmia Cement (Bharat) Ltd","K V Mohan",Director
22265,"IDFC Ltd","Deepak S Parekh",Chairman
22265,"IDFC Ltd","S S Kohli",Nominee
22265,"IDFC Ltd","Abdul Rahim Abu Bakar",Nominee
22265,"IDFC Ltd","Donald Peck",Director
22265,"IDFC Ltd","S H Khan",Director
22265,"IDFC Ltd","Gautam Kaji",Director
22265,"IDFC Ltd","Shardul Shroff",Director
22265,"IDFC Ltd","Omkar Goswami",Director
22265,"IDFC Ltd","Rajiv B Lall","Vice Chairman & M.D."
22265,"IDFC Ltd","Vikram Limaye","Deputy Managing Director"
22265,"IDFC Ltd","Michael Fernandes","Alternate Director"
22265,"IDFC Ltd","Mahendra N Shah","Company Secretary"
22265,"IDFC Ltd","Marianne Okland","Independent Non Exe. Director"
22265,"IDFC Ltd","Sunil Soni","Nominee (Govt)"
22322,"Binani Cement Ltd","Braj Binani",Chairman
22322,"Binani Cement Ltd","Nidhi Singhania",Director
22322,"Binani Cement Ltd","V Subramanian",Director
22322,"Binani Cement Ltd","Ramkrishna Moogimane",Director
22322,"Binani Cement Ltd","P Acharya","Sr. Executive Director & WTD"
22322,"Binani Cement Ltd","Atul P Falgunia","Company Secretary"
22322,"Binani Cement Ltd","T R C Nair","Addtnl Independent Director"
22388,"Ruchi Worldwide Ltd","Dinesh Shahra",Director
22388,"Ruchi Worldwide Ltd","Naveen Gupta",Director
22388,"Ruchi Worldwide Ltd","S P Joshi",Director
22406,"Compuage Infocom Ltd","Atul H Mehta","Chairman & Managing Director"
22406,"Compuage Infocom Ltd","Bhavesh H Mehta","Whole Time Director & COO"
22406,"Compuage Infocom Ltd","G S Ganesh",Director
22406,"Compuage Infocom Ltd","Vijay Agarwal",Director
22406,"Compuage Infocom Ltd","Preeti K Trivedi",Director
22735,"Bhushan Power & Steel Ltd","Sanjay Singal","Chairman & Managing Director"
22735,"Bhushan Power & Steel Ltd","Aarti Singal","Vice Chairperson & WTD (Admin)"
22735,"Bhushan Power & Steel Ltd","R P Goyal","Whole Time Director -Commercia"
22735,"Bhushan Power & Steel Ltd","H C Verma","Wholetime Director(Marketing)"
22735,"Bhushan Power & Steel Ltd","R N Yadav","Whole Time Director- Technical"
22735,"Bhushan Power & Steel Ltd","Anil S Supanekar",Director
